X;Y;gid;nom;lat_coor1;long_coor1;adr_num;adr_voie;com_cp;com_insee;com_nom;acc;acc_lib;acc_pcsec;acc_acc;acc_etg;acc_complt;photo1;photo2;disp_j;disp_h;disp_complt;tel1;tel2;site_email;date_instal;etat_fonct;fab_siren;fab_rais;mnt_siren;mnt_rais;modele;num_serie;id_euro;lc_ped;dtpr_lcped;dtpr_lcad;dtpr_bat;freq_mnt;dispsurv;dermnt;expt_siren;expt_rais;expt_tel1;expt_tel2;expt_email
4.0410764;49.2541680996296;;;49.2541680996296;4.0410764;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0413269;49.2603301996281;;;49.2603301996281;4.0413269;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0285495;49.256688799629;;;49.256688799629;4.0285495;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0591367;49.2416347996327;;;49.2416347996327;4.0591367;;;;51454;Reims;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0578;49.240299999633;;;49.240299999633;4.0578;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0576378;49.2482910996311;;;49.2482910996311;4.0576378;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0434657;49.2356616996342;;;49.2356616996342;4.0434657;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0256699;49.2435125996322;;;49.2435125996322;4.0256699;;;;51454;Reims;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0262312;49.2440060996321;;;49.2440060996321;4.0262312;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0379753;49.2491062996308;;;49.2491062996309;4.0379753;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0461874;49.2515318996303;;;49.2515318996303;4.0461874;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0308344;49.2586631996285;;;49.2586631996285;4.0308344;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0322357;49.2583941996286;;;49.2583941996286;4.0322357;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0317684;49.2580772996287;;;49.2580772996287;4.0317684;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.035578;49.2503734996305;;;49.2503734996306;4.035578;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1024331;49.2260229996365;;;49.2260229996365;4.1024331;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1010686;49.2253927996367;;;49.2253927996367;4.1010686;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0641647;49.2466472996315;;;49.2466472996315;4.0641647;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0410539;49.2541706996296;;;49.2541706996296;4.0410539;;;;51454;Reims;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.129039;49.2162120996389;;;49.2162120996389;4.129039;;;;51450;Puisieulx;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0607509;49.2154047996391;;;49.2154047996391;4.0607509;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0604221;49.2155356996391;;;49.2155356996391;4.0604221;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0586381;49.2135840996396;;;49.2135840996396;4.0586381;;;;51172;Cormontreuil;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
4.062026;49.2129754996397;;;49.2129754996397;4.062026;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0435418;49.2251377996367;;;49.2251377996368;4.0435418;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0479528;49.2173734996387;;;49.2173734996387;4.0479528;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0461583;49.2151746996392;;;49.2151746996392;4.0461583;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0469652;49.2135386996396;;;49.2135386996396;4.0469652;;;;51172;Cormontreuil;Intérieur;oui;;;;À l'entrée du magasin;;;;;"Mo-Tu 10:00-12:00,14:00-19:00; We 10:00-12:30,14:00-19:00; Th-Fr 10:00-12:00,14:00-19:00; Sa 10:00-12:30,14:00-19:00";;;;;Inconnu;;;;;;;;;;;;;;;;Besson Chaussures;;;
4.0448326;49.2127287996398;;;49.2127287996398;4.0448326;;;;51172;Cormontreuil;Intérieur;non;;;0;À l'entrée du magasin;;;;;"Mo-Sa 09:30-19:00; Su 14:00-19:00";;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
4.0656296;49.2130119996397;;;49.2130119996397;4.0656296;;;;51172;Cormontreuil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0179745;49.199748299643;;;49.199748299643;4.0179745;;;;51115;Champfleury;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9945669;49.2147693996393;;;49.2147693996393;3.9945669;;;;51058;Bezannes;Intérieur;oui;;;0;inside station;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9801535;49.2533115996298;3099;;49.2533115996298;3.9801535;;;;51573;Tinqueux;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;"Mo-Sa 09:00-20:00; Su 09:00-12:30";;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
3.9966463;49.2501640996306;;;49.2501640996306;3.9966463;;;;51573;Tinqueux;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9545779;49.256672999629;;;49.256672999629;3.9545779;;;;51569;Thillois;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9180084;49.289441999621;;;49.289441999621;3.9180084;;;;51109;Châlons-sur-Vesle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.8881872;49.1990827996431;;;49.1990827996432;3.8881872;;;;51072;Bouilly;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0295706;49.1135705996642;;;49.1135705996642;4.0295706;;;;51266;Germaine;Extérieur;oui;;;0;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0239596;49.1661780996513;;;49.1661780996513;4.0239596;;;;51629;Villers-Allerand;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0622187;49.1579932996533;;;49.1579932996533;4.0622187;;;;51152;Chigny-les-Roses;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1860264;49.1738596996493;;;49.1738596996494;4.1860264;;;;51044;Beaumont-sur-Vesle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.5321678;49.1320800996597;;;49.1320800996597;4.5321678;;;;51559;Suippes;Intérieur;;;;;;;;;;"Mo-Fr 08:30-12:00,14:00-18:00; Sa 11:00-17:00";;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.5005742;49.2387890996334;;;49.2387890996334;4.5005742;;;;51501;Sainte-Marie-à-Py;Extérieur;oui;;;0;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.1465676;49.3351141996098;;Défibrilateur;49.3351141996098;4.1465676;;;;51439;Pomacle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6817233;49.7704504995053;;;49.7704504995053;4.6817233;;;;08497;Warcq;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6954041;49.7784307995035;;;49.7784307995035;4.6954041;;;;08497;Warcq;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.7122247;49.7283829995152;;;49.7283829995152;4.7122247;;;;08180;La Francheville;Extérieur;oui;;;;Mur extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;La Francheville;;;
4.688415;49.754569599509;;;49.754569599509;4.688415;;;;08346;Prix-lès-Mézières;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.6608863;49.8589532994847;;;49.8589532994847;4.6608863;;;;08408;Sécheval;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9560518;49.7795482995032;;;49.7795482995032;3.9560518;;;;02116;Braye-en-Thiérache;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.6241411;49.5642189995543;;;49.5642189995543;3.6241411;;;;02408;Laon;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.6114431;49.5474156995583;;;49.5474156995583;3.6114431;;;;02408;Laon;Intérieur;non;;;0;À l'entrée du magasin;;;;;"Mo-Sa 09:00-19:00; Su 14:00-18:30";;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
3.5595462;49.4893064995723;;;49.4893064995723;3.5595462;;;;02755;Urcel;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.6528735;49.5846277995494;3012;;49.5846277995494;3.6528735;;;;02157;Chambry;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;Mo-Sa 09:00-19:30;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
4.0629236;50.1777525994125;;;50.1777525994125;4.0629236;;;;59342;Lez-Fontaine;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
4.0333546;50.0240114994468;;;50.0240114994469;4.0333546;;;;59249;Fourmies;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
4.7115425;49.9876186994551;;;49.9876186994551;4.7115425;;;;08185;Fumay;Extérieur;non;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9382263;50.2559657993955;;;50.2559657993955;3.9382263;;;;59365;Louvroil;Intérieur;;;;;"défibrillateur avec un boîtier gris entre Jules et Calzedonia.
Il se situe en intérieur.
Il y a un panneau bleu ou il est marqué défibrillateur";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.9418613;50.2526867993962;;;50.2526867993962;3.9418613;;;;59365;Louvroil;Intérieur;;;;;À l'entrée du magasin;;;;;Mo-Sa 09:30-19:30;;;;;Inconnu;;;;;;;;;;;;;;;;Besson Chaussures;;;
3.7859258;50.267535199393;;;50.267535199393;3.7859258;;;;59441;Obies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5409435;50.2942454993872;;Défibrilateur Mairie d'Artres;50.2942454993872;3.5409435;;;;59019;Artres;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5187745;50.3355257993784;;;50.3355257993784;3.5187745;;;;59032;Aulnoy-lez-Valenciennes;Intérieur;oui;;;0;dae derrière un poteau juste apres l wntre principal et avant le virage a gauche;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.4440531;50.4487119993547;;;50.4487119993547;3.4440531;;;;59526;Saint-Amand-les-Eaux;Intérieur;;;;;"A côté de la porte du bureau CPE: bât 8, entrée B, rez-de-chaussée à droite.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Lycée Ernest Couteaux;;;
3.4424544;50.4479141993548;;;50.4479141993548;3.4424544;;;;59526;Saint-Amand-les-Eaux;Intérieur;;;;;"Dans le restaurant scolaire: entrée ""professeurs"", à droite sur le mur.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Lycée Ernest Couteaux;;;
3.4405915;50.4384281993568;;;50.4384281993568;3.4405915;;;;59526;Saint-Amand-les-Eaux;Intérieur;non;;;0;À l'entrée du magasin;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;GiFi;;;
3.4568973;50.4379541993569;;;50.4379541993569;3.4568973;;;;59526;Saint-Amand-les-Eaux;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3943693;50.4721632993498;;;50.4721632993498;3.3943693;;;;59335;Lecelles;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3959482;50.4706849993501;;;50.4706849993501;3.3959482;;;;59335;Lecelles;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.4318096;50.5030971993435;;;50.5030971993435;3.4318096;;;;59393;Maulde;Extérieur;;;;;"En extérieur, sur le mur de la salle des fêtes.";;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3595866;50.4597344993524;;;50.4597344993524;3.3595866;;;;59511;Rosult;Extérieur;oui;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3647367;50.4520599993539;;;50.452059999354;3.3647367;;;;59511;Rosult;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2839941;50.4594655993524;;;50.4594655993524;3.2839941;;;;59080;Beuvry-la-Forêt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2824931;50.4575131993528;;;50.4575131993529;3.2824931;;;;59080;Beuvry-la-Forêt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2688973;50.4472591993549;;;50.447259199355;3.2688973;;;;59080;Beuvry-la-Forêt;Extérieur;;;;;;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3010157;50.4734784993495;;;50.4734784993495;3.3010157;;;;59330;Landas;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2964865;50.495762099345;;;50.495762099345;3.2964865;;;;59004;Aix-en-Pévèle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2960403;50.4944700993452;;;50.4944700993453;3.2960403;;;;59004;Aix-en-Pévèle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2324642;50.4743183993494;;;50.4743183993494;3.2324642;;;;59449;Orchies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2435312;50.4745072993493;;;50.4745072993493;3.2435312;;;;59449;Orchies;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2425372;50.4744261993493;;;50.4744261993494;3.2425372;;;;59449;Orchies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2480809;50.4996099993442;;;50.4996099993442;3.2480809;;;;59435;Nomain;Extérieur;oui;;;;contre le mur;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2076685;50.6085291993223;;;50.6085291993223;3.2076685;;;;59146;Chéreng;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2086699;50.6113688993217;;;50.6113688993217;3.2086699;;;;59146;Chéreng;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2021817;50.6110273993218;;;50.6110273993218;3.2021817;;;;59146;Chéreng;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1978968;50.6121405993215;;;50.6121405993215;3.1978968;;;;59146;Chéreng;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2407606;50.6152408993209;;;50.6152408993209;3.2407606;;;;59044;Baisieux;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2351797;50.6162472993207;;;50.6162472993207;3.2351797;;;;59044;Baisieux;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1887227;50.5791340993281;;;50.5791340993281;3.1887227;;;;59106;Bouvines;Extérieur;oui;;;;Sur le mur de la mairie;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2157551;50.5676283993304;;;50.5676283993304;3.2157551;;;;59168;Cysoing;Extérieur;oui;;;;Sur le mur droit de la mairie (quand on la regarde en face);;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2161236;50.5663380993307;;;50.5663380993307;3.2161236;;;;59168;Cysoing;Extérieur;oui;;;;Le défibrillateur est devant la salle des fêtes;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Mairie de Cysoing;;;
3.2186947;50.5662943993307;;;50.5662943993307;3.2186947;;;;59168;Cysoing;Extérieur;oui;;;;Le défibrillateur est à la maison de retraite;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2147149;50.5673555993305;;;50.5673555993305;3.2147149;;;;59168;Cysoing;Intérieur;oui;;;;"Dans le Crédit Agricole, à gauche en rentrant";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;Crédit Agricole Nord de France;;;
3.2104419;50.5607592993318;;;50.5607592993318;3.2104419;;;;59168;Cysoing;Intérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;La ressourcerie;;;
3.2107639;50.5623021993315;;;50.5623021993315;3.2107639;;;;59168;Cysoing;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Théâtre Mariska;;;
3.2236987;50.5673414993305;;;50.5673414993305;3.2236987;;;;59168;Cysoing;Extérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Maison médicale Hippocrate;;;
3.2232646;50.5663810993307;;;50.5663810993307;3.2232646;;;;59168;Cysoing;Intérieur;oui;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Match;;;
3.1753211;50.5334635993373;;;50.5334635993373;3.1753211;;;;59586;Templeuve-en-Pévèle;Extérieur;oui;;;;"extérieur, à côté de la porte d'entrée";;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1232543;50.6133824993213;;;50.6133824993213;3.1232543;;;;59346;Lezennes;Intérieur;non;;;0;à gauche après l'entrée;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1241939;50.6140759993212;;;50.6140759993212;3.1241939;;;;59346;Lezennes;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.170082;50.5876433993264;;;50.5876433993264;3.170082;;;;59523;Sainghin-en-Mélantois;Extérieur;oui;;;;A coté de la porte;;;7j/7;24h/24;;;;;;Inconnu;;;;;;;;;;;;;;;;Sainghin-en-Mélantois;;;
3.0811326;50.5820046993275;;;50.5820046993275;3.0811326;;;;59220;Faches-Thumesnil;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0775874;50.6058331993228;;;50.6058331993228;3.0775874;;;;59507;Ronchin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0519904;50.5792215993281;;;50.5792215993281;3.0519904;;;;59585;Templemars;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.014871;50.615076399321;;;50.615076399321;3.014871;;;;59360;Loos;Intérieur;;;;;Dans SAS entrée mairie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.031525;50.6040367993231;;;50.6040367993232;3.031525;;;;59360;Loos;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.017517;50.5761366993287;;;50.5761366993287;3.017517;;;;59437;Noyelles-lès-Seclin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9822808;50.544894599335;;;50.544894599335;2.9822808;;;;59266;Gondecourt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9835392;50.5432097993353;;;50.5432097993353;2.9835392;;;;59266;Gondecourt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9854893;50.5442781993351;;;50.5442781993351;2.9854893;;;;59266;Gondecourt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9903929;50.5415727993357;;;50.5415727993357;2.9903929;;;;59266;Gondecourt;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9632396;50.5901667993259;;;50.5901667993259;2.9632396;;;;59553;Santes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9553469;50.5972758993245;;;50.5972758993245;2.9553469;;;;59553;Santes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9660085;50.5434709993353;;;50.5434709993353;2.9660085;;;;59304;Herrin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9968267;50.5323241993375;;;50.5323241993375;2.9968267;;;;59145;Chemy;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0459087;50.5291316993382;;;50.5291316993382;3.0459087;;;;59560;Seclin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0509184;50.5479138993344;;;50.5479138993344;3.0509184;;;;59560;Seclin;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
3.0255813;50.5452594993349;;;50.5452594993349;3.0255813;;;;59560;Seclin;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2041884;50.4799743993482;;;50.4799743993482;3.2041884;;;;59029;Auchy-lez-Orchies;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1999745;50.4523365993539;;;50.4523365993539;3.1999745;;;;59158;Coutiches;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1716974;50.5097106993421;;;50.5097106993421;3.1716974;;;;59129;Cappelle-en-Pévèle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1634436;50.5132516993414;;;50.5132516993414;3.1634436;;;;59129;Cappelle-en-Pévèle;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2450813;50.4347946993575;;;50.4347946993575;3.2450813;;;;59105;Bouvignies;Extérieur;oui;;;;mur extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2310369;50.3939891993661;;;50.3939891993661;3.2310369;;;;59629;Vred;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0823517;50.3680238993715;;;50.3680238993715;3.0823517;;;;59178;Douai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0721611;50.3618168993728;;;50.3618168993728;3.0721611;;;;59178;Douai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0755998;50.3646469993722;;;50.3646469993722;3.0755998;;;;59178;Douai;Intérieur;non;;;0;A côté de l'ascenseur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0746979;50.3653611993721;;;50.3653611993721;3.0746979;;;;59178;Douai;Intérieur;non;;;0;A côté du photocopieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0884409;50.3784421993693;;;50.3784421993693;3.0884409;;;;59178;Douai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0900612;50.3717990993707;;;50.3717990993707;3.0900612;;;;59178;Douai;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.0465169;50.3972212993654;;;50.3972212993654;3.0465169;;;;59234;Flers-en-Escrebieux;Intérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;carrefour;;;
3.0543401;50.3939693993661;;;50.3939693993661;3.0543401;;;;59334;Lauwin-Planque;Extérieur;oui;;;;Sur la façade du bâtiment;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
2.9787714;50.4138056993619;;;50.4138056993619;2.9787714;;;;62624;Noyelles-Godault;Intérieur;oui;;;1;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Aushopping;;;
2.9768705;50.4120233993623;;;50.4120233993623;2.9768705;;;;62624;Noyelles-Godault;Intérieur;oui;;;0;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Auchan;;;
2.9371431;50.4104692993626;;;50.4104692993626;2.9371431;;;;62427;Hénin-Beaumont;Intérieur;non;;;0;Porte principale du bâtiment ;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;mairie ;;;
2.9729708;50.3978698993653;3040;;50.3978698993653;2.9729708;;;;62427;Hénin-Beaumont;Intérieur;non;;;0;À l'intérieur du magasion Grand Frais;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Grand Frais;;;
3.0494053;50.3355660993784;;;50.3355660993784;3.0494053;;;;62240;Corbehem;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.1670124;50.2558995993955;;;50.2558995993955;3.1670124;;Rue des Colombes;;59023;Aubencheul-au-Bac;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3127944;50.2608936993944;;;50.2608936993944;3.3127944;;;;59313;Hordain;Extérieur;oui;;;;A droite de l'entrée de la pharmacie;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.3021224;50.3362006993783;;;50.3362006993783;3.3021224;;;;59002;Abscon;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.329301;50.4098459993627;;;50.4098459993627;3.329301;;;;59642;Warlaing;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.2609248;50.4321048993581;;;50.4321048993581;3.2609248;;;;59375;Marchiennes;Extérieur;oui;;;0;mur extérieur;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5206015;50.3566224993739;;;50.3566224993739;3.5206015;;;;59606;Valenciennes;Extérieur;;;;;;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;;;;
3.5058173;50.3570403993738;;;50.3570403993739;3.5058173;;;;59606;Valenciennes;Intérieur;non;;;0;À l'intérieur du Basic-Fit;;;;;;;;;;Inconnu;;;;;;;;;;;;;;;;Basic-Fit;;;
